date,min,max,median,q1,q3,stdev,count
2023-10-17T00:00:00.000Z,1.9,20.85,8.38,6.46,10.4,3.532,553
2023-10-18T00:00:00.000Z,2.2,49.75,10.25,6.2,19.48,10.897,539
2023-10-19T00:00:00.000Z,4.3,57.58,21.85,10.43,37.04,16.075,533
2023-10-20T00:00:00.000Z,10.48,78.13,33.79,21.89,55.69,18.161,560
2023-10-21T00:00:00.000Z,7.07,88.65,49.33,22.4,71.98,24.528,565
2023-10-22T00:00:00.000Z,16.42,110.73,57.06,42.88,78.92,23.104,560
2023-10-23T00:00:00.000Z,6.1,55.35,18.05,10.38,25.92,10.855,567
2023-10-24T00:00:00.000Z,7.13,83.63,28.99,17.14,53.6,20.739,538
2023-10-25T00:00:00.000Z,7.2,86.32,28.33,15.65,58.2,22.951,559
2023-10-26T00:00:00.000Z,6.3,78.31,33.72,13.7,47.78,18.257,559
2023-10-27T00:00:00.000Z,14.65,120.53,40.72,22.47,76.04,29.359,561
2023-10-28T00:00:00.000Z,32.45,168.8,93.2,51.5,124,42.848,571
2023-10-29T00:00:00.000Z,67.22,174.18,110.18,84.82,125.2,28.659,562
2023-10-30T00:00:00.000Z,66.84,146.19,88.48,77.83,121.72,24.259,568
2023-10-31T00:00:00.000Z,56.8,156.52,102.92,83.15,121.95,24.721,566
2023-11-01T00:00:00.000Z,37.95,156.3,69.88,57.47,92.75,32.093,549
2023-11-02T00:00:00.000Z,39.38,159.55,91.05,67.06,112.19,31.483,529
2023-11-03T00:00:00.000Z,43.35,155.94,85.23,67.79,106.04,28.275,561
2023-11-04T00:00:00.000Z,15.82,230.4,59.92,29.35,104.75,51.157,567
2023-11-05T00:00:00.000Z,40.04,136.55,90,69.69,105.02,21.013,565
2023-11-06T00:00:00.000Z,31.83,155.68,103.93,78.63,122.3,32.244,555
2023-11-07T00:00:00.000Z,71.63,173.52,118.75,100.82,134.94,24.216,558
2023-11-08T00:00:00.000Z,55.35,178.1,108.38,70.06,134.15,33.922,555
2023-11-09T00:00:00.000Z,13.1,204.13,139.38,128.41,144.63,32.564,521
2023-11-10T00:00:00.000Z,7.03,55.43,14.15,12.02,20.58,10.239,538
2023-11-11T00:00:00.000Z,6.9,64.38,27.54,10.68,48.04,18.789,564
2023-11-12T00:00:00.000Z,5.68,97.72,39,16.8,55.58,23.913,342
2023-11-13T00:00:00.000Z,15.68,123.45,85.63,33.78,109.5,36.868,563
2023-11-14T00:00:00.000Z,13.57,126.57,57.65,27.78,90.9,33.894,556
2023-11-15T00:00:00.000Z,16.6,92.9,55.16,33.36,67.66,19.818,560
2023-11-16T00:00:00.000Z,18.77,146.15,85.6,45.42,117.18,37.078,570
2023-11-17T00:00:00.000Z,24.23,133.38,72.79,40.67,110.83,34.816,558
2023-11-18T00:00:00.000Z,11.7,131.94,67.88,37.88,101.54,35.543,556
2023-11-19T00:00:00.000Z,13.02,128.6,69.28,44.38,89.53,30.313,559
2023-11-20T00:00:00.000Z,15.48,129.88,72.38,36.04,101.53,33.755,562
2023-11-21T00:00:00.000Z,40.85,127.4,72.63,59.5,85.3,19.35,563
2023-11-22T00:00:00.000Z,28.58,133.02,84.61,52.6,102.97,29.346,570
2023-11-23T00:00:00.000Z,67.15,176.82,130.5,89.93,147.51,29.139,569
2023-11-24T00:00:00.000Z,33.22,254.7,99.22,61.67,126.38,51.633,560
2023-11-25T00:00:00.000Z,23.73,140.52,78.72,47.13,115.82,36.005,558
2023-11-26T00:00:00.000Z,41.28,138.25,105.28,62.95,115.43,29.899,559
2023-11-27T00:00:00.000Z,78.31,180.05,131.65,116.07,141.51,20.316,429
2023-11-28T00:00:00.000Z,55.17,197.6,114.25,82.75,141.55,34.417,569
2023-11-29T00:00:00.000Z,43.85,155.57,82.1,75.7,97.15,25.703,559
2023-11-30T00:00:00.000Z,12.1,146.63,31.94,25.7,48.53,21.112,574
2023-12-01T00:00:00.000Z,9.77,84.1,35.56,20.94,63.92,23.409,572
2023-12-02T00:00:00.000Z,10,164.68,55.67,24.74,76.51,28.592,513
2023-12-03T00:00:00.000Z,27.92,111.55,56.05,44.85,67.28,21.989,569
2023-12-04T00:00:00.000Z,17.07,257.39,64.4,38.35,71.73,40.879,569
2023-12-05T00:00:00.000Z,22.1,156.25,69.83,39.5,113.57,40.338,558
2023-12-06T00:00:00.000Z,11,148.55,59.15,26.55,98.08,41.558,549
2023-12-07T00:00:00.000Z,17.6,111.07,54.65,39.15,86.04,28.378,565
2023-12-08T00:00:00.000Z,16.5,132.32,64.25,34.95,86.97,30.506,563
2023-12-09T00:00:00.000Z,28.73,145.02,83.18,42.55,127.42,40.043,552
2023-12-10T00:00:00.000Z,17.17,120.65,53.2,40.53,73.45,27.752,573
2023-12-11T00:00:00.000Z,49.25,168.95,111.82,82.97,119.65,22.304,569
2023-12-12T00:00:00.000Z,47.7,194.98,106.65,75.5,133.04,38.382,545
2023-12-13T00:00:00.000Z,39.2,213.13,114.95,65.33,138.88,40.709,573
2023-12-14T00:00:00.000Z,45.15,152.63,107.31,75.84,117.18,25.289,528
2023-12-15T00:00:00.000Z,42.88,215.52,114.13,70.9,131.15,44.606,575
2023-12-16T00:00:00.000Z,64.09,254.82,113.32,72.78,135.58,40.753,569
2023-12-17T00:00:00.000Z,14.77,143.72,54.46,38.85,108.07,37.123,568
2023-12-18T00:00:00.000Z,24.15,154.8,52.18,47.4,65.43,33.658,570
2023-12-19T00:00:00.000Z,12.9,144.15,58.55,39.92,67.09,23.633,473
2023-12-20T00:00:00.000Z,21.17,129.3,56.13,41.33,73.2,23.742,568
2023-12-21T00:00:00.000Z,43.58,191.23,139.63,82.39,157.56,44.137,573
2023-12-22T00:00:00.000Z,77.55,267.39,142.63,123.02,156.11,36.016,565
2023-12-23T00:00:00.000Z,54.65,181.98,117.82,79,155.75,38.659,571
2023-12-24T00:00:00.000Z,97.97,232.23,161.96,133.16,178.95,31.017,556
2023-12-25T00:00:00.000Z,31.08,153.85,125.8,91.18,134.44,36.77,569
2023-12-26T00:00:00.000Z,74.84,224.65,124.65,95.89,134.85,27.327,489
2023-12-27T00:00:00.000Z,117.88,240.65,150.75,137.6,168.5,25.747,559
2023-12-28T00:00:00.000Z,62.9,143.85,88.53,75.9,117.9,22.132,567
2023-12-29T00:00:00.000Z,37.79,119.8,73.31,59.54,78.19,18.089,549
2023-12-30T00:00:00.000Z,65.28,134.94,89.56,81.3,96.57,15.125,570
2023-12-31T00:00:00.000Z,44.25,74.75,56.97,53.35,61.15,6.116,565
2024-01-01T00:00:00.000Z,45.85,106.75,68.31,60.4,83.85,14.84,565
2024-01-02T00:00:00.000Z,34.63,106.5,76.84,60.92,90.18,16.511,463
2024-01-03T00:00:00.000Z,32.83,85.2,61.25,42.46,70.68,14.27,565
2024-01-04T00:00:00.000Z,45.4,96.85,64.77,57.82,72.75,10.534,564
2024-01-05T00:00:00.000Z,50.25,132.44,77,65.45,89.53,17.608,565
2024-01-06T00:00:00.000Z,48.88,170.7,84.88,76.31,104.89,22.754,569
2024-01-07T00:00:00.000Z,44.97,136.13,76.95,64.15,88.43,18.902,573
2024-01-08T00:00:00.000Z,50.83,99.05,74.8,63.83,83.1,11.774,567
2024-01-09T00:00:00.000Z,57.83,114.25,79.22,71.59,85.32,10.268,571
2024-01-10T00:00:00.000Z,52.38,131.43,78.47,68.06,85.21,11.27,568
2024-01-11T00:00:00.000Z,49.63,172.52,75.4,62.1,85.57,20.924,565
2024-01-12T00:00:00.000Z,38.9,124.45,81.3,62.2,103.95,22.487,567
2024-01-13T00:00:00.000Z,44.1,157.43,81.53,65.5,92.7,24.996,567
2024-01-14T00:00:00.000Z,44.47,141.1,68.15,61.84,75.79,15.639,569
2024-01-15T00:00:00.000Z,51.58,138.32,81.53,71.25,91.63,15.151,572
2024-01-16T00:00:00.000Z,40.63,184.68,69.41,55.03,97.43,30.394,558
2024-01-17T00:00:00.000Z,54.97,195.55,127.82,98.28,148.43,37.814,570
2024-01-18T00:00:00.000Z,67.5,246.18,107.28,94.15,122.25,29.393,570
2024-01-19T00:00:00.000Z,49.3,123.8,92.15,57.2,102.53,23.022,567
2024-01-20T00:00:00.000Z,48.78,103.5,72.45,65.66,85.09,13.492,545
2024-01-21T00:00:00.000Z,47.13,91.95,62.63,52.14,72.72,11.642,537
2024-01-22T00:00:00.000Z,34.7,193.1,50.5,45.78,59.2,13.382,562
2024-01-23T00:00:00.000Z,45.1,94.72,61.59,56.25,75,11.46,558
2024-01-24T00:00:00.000Z,51.37,125.7,79.54,68.31,100.27,19.518,540
2024-01-25T00:00:00.000Z,29.15,128.22,64.9,39.97,97.15,29.228,575
2024-01-26T00:00:00.000Z,24.85,139.6,82.3,52.86,94.11,25.002,573
2024-01-27T00:00:00.000Z,13.23,104.97,63.47,31.05,77.84,25.955,571
2024-01-28T00:00:00.000Z,29.48,128.44,71.31,59.5,94.07,23.482,574
2024-01-29T00:00:00.000Z,24.02,152.27,85.6,49.53,120.45,38.994,574
2024-01-30T00:00:00.000Z,17.57,155.07,43.04,34.63,54.4,38.35,574
2024-01-31T00:00:00.000Z,4.45,99.72,60.88,51.39,74.14,19.005,576
2024-02-01T00:00:00.000Z,2.25,52.4,8.94,4.57,26.97,13.8,544
2024-02-02T00:00:00.000Z,3.72,48.85,17.23,9.8,25.08,9.537,529
2024-02-03T00:00:00.000Z,7.2,56.2,23.58,17.23,37.88,12.981,556
2024-02-04T00:00:00.000Z,4.65,69.59,22.85,11.65,42.2,17.468,503
2024-02-05T00:00:00.000Z,8.85,79.13,32.9,19.02,60.79,21.534,565
2024-02-06T00:00:00.000Z,5.75,107.03,41.5,14.57,53.88,23.089,572
2024-02-07T00:00:00.000Z,6.45,77.22,25.98,21.72,32.4,15.227,565
2024-02-08T00:00:00.000Z,4.93,31.45,15.75,8.1,18.67,6.765,546
2024-02-09T00:00:00.000Z,6.7,54.72,23.06,14.88,43.38,14.947,566
2024-02-10T00:00:00.000Z,22.2,100.85,44.08,35.53,85.03,25.192,559
2024-02-11T00:00:00.000Z,14.82,125.13,53.07,27.3,84.22,32.655,570
2024-02-12T00:00:00.000Z,40.1,144.82,94.55,62.88,114.07,28.746,566
2024-02-13T00:00:00.000Z,13.93,244.18,76.2,42.13,119.03,44.423,555
2024-02-14T00:00:00.000Z,16.13,155.75,35.6,31.73,51.75,38.664,574
2024-02-15T00:00:00.000Z,11.68,78.53,44.38,23.83,53.78,16.756,559
2024-02-16T00:00:00.000Z,22.6,137.4,52.13,29.84,78,29.885,505
2024-02-17T00:00:00.000Z,14.18,91.15,48.53,29.23,61.5,22.381,532
2024-02-18T00:00:00.000Z,37.5,94.35,63.22,48.53,74.98,14.343,572
2024-02-19T00:00:00.000Z,8,45.08,23.02,15.34,36.56,10.767,488
2024-02-20T00:00:00.000Z,24.8,90.7,45.92,34.5,58.12,13.911,457
2024-02-21T00:00:00.000Z,3.9,80.81,25.51,15.25,37.78,16.56,570
2024-02-22T00:00:00.000Z,2.95,64.63,13.24,5.97,23,14.401,572
2024-02-23T00:00:00.000Z,1.75,41.05,8.35,4.8,13.57,8.169,570
2024-02-24T00:00:00.000Z,6.6,234.43,13.63,11.18,17.67,18.301,567
2024-02-25T00:00:00.000Z,4.45,60.28,13.2,7.97,25.13,15.257,567
2024-02-26T00:00:00.000Z,4.9,89.68,16.14,11.23,49.09,22.714,561
2024-02-27T00:00:00.000Z,5.09,54.3,16.1,9.28,23.14,10.924,564
2024-02-28T00:00:00.000Z,4.8,53.88,20.13,7.88,37.03,14.887,570
2024-02-29T00:00:00.000Z,8.07,79.5,28.76,15.18,48.53,17.782,562
2024-03-01T00:00:00.000Z,3.72,69.93,13.75,8.13,24.45,14.431,506
2024-03-02T00:00:00.000Z,3.7,31.92,10.1,6.32,16.73,8.209,556
2024-03-03T00:00:00.000Z,2.88,19.67,6.9,5.09,9.44,3.769,422
2024-03-04T00:00:00.000Z,3.58,73.15,15.55,4.93,23.52,10.593,563
2024-03-05T00:00:00.000Z,5.32,44.78,18.13,11.43,26.67,10.818,563
2024-03-06T00:00:00.000Z,4.09,33.79,13.74,6.85,23.25,9.17,562
2024-03-07T00:00:00.000Z,8.02,50.5,16.77,12.6,30.58,13.17,555
2024-03-08T00:00:00.000Z,4.2,42.97,18.54,10.63,28.8,10.483,566
2024-03-09T00:00:00.000Z,3.03,49.4,18.25,5.7,26.19,11.683,565
2024-03-10T00:00:00.000Z,3.35,69.03,25.41,12.65,36.08,14.105,566
2024-03-11T00:00:00.000Z,4.45,97.2,40.49,18.96,54.26,21.839,540
2024-03-12T00:00:00.000Z,5.07,74.31,24.38,12.88,40.2,19.038,563
2024-03-13T00:00:00.000Z,7.2,80.88,22.95,15,29.52,20.405,566
2024-03-14T00:00:00.000Z,2.17,33.88,6.21,4.13,10,7.345,562
2024-03-15T00:00:00.000Z,1.52,27.55,6.55,4.25,10.43,5.264,567
2024-03-16T00:00:00.000Z,2.29,52.58,16.59,5,23.58,12.228,574
2024-03-17T00:00:00.000Z,4.38,72.72,18.37,8.69,39.75,18.966,560
2024-03-18T00:00:00.000Z,2.8,62.88,15.52,10.97,26.49,16.593,577
2024-03-19T00:00:00.000Z,4.57,81.68,22.17,8.63,33.08,17.53,579
2024-03-20T00:00:00.000Z,3,64.81,12.15,8.18,16.95,13.811,575
2024-03-21T00:00:00.000Z,11.6,59.25,23.72,18.48,26.83,7.896,578
2024-03-22T00:00:00.000Z,6.13,54.83,25.17,16.27,31.7,9.081,499
2024-03-23T00:00:00.000Z,2.6,37.13,11.1,6.2,21.77,8.806,527
2024-03-24T00:00:00.000Z,2.15,36.54,6.88,4.37,18.5,8.244,561
2024-03-25T00:00:00.000Z,1.73,50.78,8.65,4.09,24.06,13.508,581
2024-03-26T00:00:00.000Z,9.5,54.65,28.48,22.38,37.42,10.83,539
2024-03-27T00:00:00.000Z,1.83,84.7,11.37,5.93,18.42,17.846,532
2024-03-28T00:00:00.000Z,2.72,43.35,9.48,6.54,19.05,11.374,577
2024-03-29T00:00:00.000Z,1.7,26.02,5.24,3,11.63,5.972,330
2024-03-30T00:00:00.000Z,0.88,34.83,2.92,2,4.21,4.344,577
2024-03-31T00:00:00.000Z,1.45,18.63,4.63,3.08,7.05,3.013,578
2024-04-01T00:00:00.000Z,1.48,26.55,10.27,3.09,15.47,6.652,513
2024-04-02T00:00:00.000Z,2,54.08,8.66,3.72,20.62,11.496,572
2024-04-03T00:00:00.000Z,3.3,47.15,7.15,5.07,10.6,9.147,578
2024-04-04T00:00:00.000Z,1.85,28.2,6.8,4.19,11.8,6.069,577
2024-04-05T00:00:00.000Z,1.75,48,9.1,4.4,15.4,12.163,574
2024-04-06T00:00:00.000Z,1.1,44.72,7.94,2.8,11.47,8.692,580
2024-04-07T00:00:00.000Z,1.25,34.75,9.3,2.47,15.27,8.213,575
2024-04-08T00:00:00.000Z,1.98,25.33,10.27,4.5,12.85,4.835,570
2024-04-09T00:00:00.000Z,4.34,58.9,12.2,6.85,19.85,10.597,571
2024-04-10T00:00:00.000Z,1.7,58.88,5.09,3.01,7.89,13.759,565
2024-04-11T00:00:00.000Z,1.33,8.27,2.5,2,3.15,1.02,553
2024-04-12T00:00:00.000Z,2.7,17.02,5.6,3.5,8,3.055,551
2024-04-13T00:00:00.000Z,2.42,17.45,8.1,4.98,12.17,4.225,573
2024-04-14T00:00:00.000Z,5.09,30.8,12.05,7.85,15.69,4.495,573
2024-04-15T00:00:00.000Z,2.6,36.63,9.23,6.38,13.5,6.863,563
2024-04-16T00:00:00.000Z,1.65,21.27,5.98,2.85,10.99,5.354,576
2024-04-17T00:00:00.000Z,1.1,36.58,6.73,2.49,16.86,9.624,561
2024-04-18T00:00:00.000Z,1.9,49.03,4.97,3.01,7.09,10.229,552
2024-04-19T00:00:00.000Z,3.05,38.42,5.55,4.7,7.4,5.438,563
2024-04-20T00:00:00.000Z,1.35,20.32,4.92,3.33,7.72,3.457,522
2024-04-21T00:00:00.000Z,0.8,15.27,5.09,2.2,9.19,3.711,538
2024-04-22T00:00:00.000Z,0.73,37.25,3.78,1.92,8.15,5.984,531
2024-04-23T00:00:00.000Z,0.5,25.25,4.4,2.7,8.27,5.18,451
2024-04-24T00:00:00.000Z,2.9,29.1,6.57,4.7,11.68,5.755,555
2024-04-25T00:00:00.000Z,2.4,23.02,8.93,4.07,14.36,5.767,545
2024-04-26T00:00:00.000Z,2,37.7,6.9,4.8,15.64,8.665,541
2024-04-27T00:00:00.000Z,2.43,23.88,5.55,3.92,7.45,3.897,551
2024-04-28T00:00:00.000Z,1.77,22,4.93,3.45,7,3.142,555
2024-04-29T00:00:00.000Z,0.9,16.3,4.03,2.45,6.1,2.911,555
2024-04-30T00:00:00.000Z,2,29.23,5.25,3.67,8.44,4.495,558
2024-05-01T00:00:00.000Z,1.25,48.3,5,2.33,12.25,6.57,521
2024-05-02T00:00:00.000Z,1.8,52.67,12.19,3.78,19.32,13.262,526
2024-05-03T00:00:00.000Z,3.67,36.97,9.52,5.93,13.7,9.014,554
2024-05-04T00:00:00.000Z,1.65,27.73,4.68,2.5,10.43,5.992,351
2024-05-05T00:00:00.000Z,2.63,8.6,3.75,3.38,4.18,1.221,199
2024-05-06T00:00:00.000Z,12.23,25.7,15.35,14,18.92,2.922,152
2024-05-07T00:00:00.000Z,1.7,37.4,11.72,4.09,22.88,9.944,554
2024-05-08T00:00:00.000Z,2.6,105.5,13.89,4.48,22.13,20.836,556
2024-05-09T00:00:00.000Z,8.75,24.43,14.38,12.38,16.47,3.007,561
2024-05-10T00:00:00.000Z,2.2,82.95,12.63,5.95,14.9,7.164,555
2024-05-11T00:00:00.000Z,2.08,16.55,6.63,4.26,8.13,2.929,545
2024-05-12T00:00:00.000Z,1.83,24.75,7.56,4.28,12.13,5.334,550
2024-05-13T00:00:00.000Z,1.83,22,9.02,3.78,13.26,5.193,541
2024-05-14T00:00:00.000Z,2.25,43.78,10.35,4.23,14.48,6.485,517
2024-05-15T00:00:00.000Z,4.13,35.03,7.69,6.18,12.82,6.055,524
2024-05-16T00:00:00.000Z,4.75,85.25,21.27,7.88,33,15.452,522
2024-05-17T00:00:00.000Z,3.33,51.3,7.49,5.65,13.7,7.403,544
2024-05-18T00:00:00.000Z,2.1,16.95,6.8,4.07,10.26,3.716,540
2024-05-19T00:00:00.000Z,3.22,42.55,7.8,5.63,15.34,7.973,537
2024-05-20T00:00:00.000Z,2.65,32.85,7.13,4.72,12.85,7.207,533
2024-05-21T00:00:00.000Z,2.04,43.95,7.5,4.94,13.69,8.251,529
2024-05-22T00:00:00.000Z,3.9,43.45,11.45,8.43,15.13,7.757,535
2024-05-23T00:00:00.000Z,8.69,23.58,13.35,11.63,15.3,3.101,533
2024-05-24T00:00:00.000Z,3.1,42.53,10.37,7,13.27,5.733,559
2024-05-25T00:00:00.000Z,2.02,19.27,5.57,4.05,7.05,2.725,563
2024-05-26T00:00:00.000Z,2.15,22.3,8.68,3.88,14.9,5.65,562
2024-05-27T00:00:00.000Z,1.2,19.98,6.46,2.27,12.53,5.385,566
2024-05-28T00:00:00.000Z,1.48,101.32,7.22,2.6,14.43,24.562,565
2024-05-29T00:00:00.000Z,2.7,51.08,10.66,5.49,16.23,10.092,548
2024-05-30T00:00:00.000Z,3.9,88.4,8.9,7.7,11.46,16.343,561
2024-05-31T00:00:00.000Z,3,46.58,10.05,6.3,13.73,9.324,575
2024-06-01T00:00:00.000Z,3.13,31.95,7.72,6.32,12,6.514,543
2024-06-02T00:00:00.000Z,3.6,30.9,6.15,5.2,9.52,7.217,575
2024-06-03T00:00:00.000Z,1.17,41.6,5.57,3.59,8.36,5.376,572
2024-06-04T00:00:00.000Z,2.72,23.9,7.93,6.47,10.44,4.153,576
2024-06-05T00:00:00.000Z,1.45,30.95,5.88,3.08,9.57,4.101,564
2024-06-06T00:00:00.000Z,2.25,22.58,5.5,4.07,7.68,3.294,571
2024-06-07T00:00:00.000Z,3.25,24.02,5.09,4.48,6.85,3.273,572
2024-06-08T00:00:00.000Z,2,25.08,6.32,3.92,8.6,4.074,559
2024-06-09T00:00:00.000Z,1.17,18.73,5.09,3.28,7.5,4.138,575
2024-06-10T00:00:00.000Z,1.8,14.82,5.18,4.21,6.6,2.271,565
2024-06-11T00:00:00.000Z,1.85,18.3,5.05,3.46,6.55,2.943,561
2024-06-12T00:00:00.000Z,1.9,22.7,4.47,3.58,12.23,5.625,574
2024-06-13T00:00:00.000Z,2.42,16.42,4.88,3.95,6.67,3.137,575
2024-06-14T00:00:00.000Z,2.35,32.9,5.47,4.5,6.9,3.784,577
2024-06-15T00:00:00.000Z,2.58,17.57,4.55,3.83,5.29,3.314,508
2024-06-16T00:00:00.000Z,2.2,17.02,4.22,3.38,5.03,1.115,575
2024-06-17T00:00:00.000Z,2.1,11.8,4.71,3.85,5.49,1.513,572
2024-06-18T00:00:00.000Z,1.92,9.35,5.01,4.07,6.28,1.442,574
2024-06-19T00:00:00.000Z,1.4,27.95,5,3.14,5.75,2.445,525
2024-06-20T00:00:00.000Z,1.92,21.45,2.95,2.58,3.66,1.906,505
2024-06-21T00:00:00.000Z,2.4,15.52,4.28,3.22,8.4,3.347,503
2024-06-22T00:00:00.000Z,3.28,17.98,6.59,4.7,10.65,3.745,500
2024-06-23T00:00:00.000Z,3.17,18.89,6.05,4.28,9.38,3.826,555
2024-06-24T00:00:00.000Z,4.43,42.33,10.49,6.62,14.79,5.274,568
2024-06-25T00:00:00.000Z,6.15,25.05,12.07,8.8,14.09,4.23,580
2024-06-26T00:00:00.000Z,8.1,46.28,14.02,12.05,17.77,5.827,576
2024-06-27T00:00:00.000Z,3.9,33.08,10.02,6.43,13.5,7.635,574
2024-06-28T00:00:00.000Z,5.2,32.04,12.53,7.75,15.69,6.549,576
2024-06-29T00:00:00.000Z,5.45,35.2,14.82,8.38,18.57,6.374,575
2024-06-30T00:00:00.000Z,3.25,34.72,8.61,6.82,13.27,7.064,578
2024-07-01T00:00:00.000Z,2.97,36.63,15.03,9.69,23.03,8.47,560
2024-07-02T00:00:00.000Z,3.6,10.88,6.45,5.39,7.45,1.456,572
2024-07-03T00:00:00.000Z,2.2,40.28,10.75,8.24,18.05,8.498,572
2024-07-04T00:00:00.000Z,1.95,28.35,4.3,3.34,9.84,7.787,572
2024-07-05T00:00:00.000Z,1.52,37.75,16.64,4.95,24.13,9.838,574
2024-07-06T00:00:00.000Z,1.8,42.7,19.82,4.55,25.92,11.416,575
2024-07-07T00:00:00.000Z,6.5,49.42,19.05,13.83,30.16,10.476,572
2024-07-08T00:00:00.000Z,8.38,57.22,19.63,12.7,25.55,11,571
2024-07-09T00:00:00.000Z,10.13,39.03,16.38,14.45,20.52,5.461,566
2024-07-10T00:00:00.000Z,3.38,69.5,22.25,18.64,26.75,11.366,543
2024-07-11T00:00:00.000Z,8.5,47.05,16.2,12.76,20.39,8.138,553
2024-07-12T00:00:00.000Z,1.5,29.05,11.8,5.43,19.13,7.494,575
2024-07-13T00:00:00.000Z,3.4,53.25,8.3,6.84,11.8,8.044,577
2024-07-14T00:00:00.000Z,7.32,56.78,28.85,13.99,36.99,12.882,573
2024-07-15T00:00:00.000Z,5.09,55.28,16.94,11.35,25.38,10.821,568
2024-07-16T00:00:00.000Z,10,108.72,22.29,15.6,27.85,18.574,576
2024-07-17T00:00:00.000Z,15.9,32.72,21.6,19.62,24.5,3.676,569
2024-07-18T00:00:00.000Z,1.58,31.4,9.36,4.93,11.6,4.661,574
2024-07-19T00:00:00.000Z,11.3,45.08,24.01,20.52,28.42,6.468,562
2024-07-20T00:00:00.000Z,5.5,46.58,26.29,21.77,30.13,7.454,574
2024-07-21T00:00:00.000Z,7.43,44.1,21.48,16.48,28.48,9.485,572
2024-07-22T00:00:00.000Z,5.43,41.3,19.19,15.18,22.35,7.436,574
2024-07-23T00:00:00.000Z,0.8,26.23,11,7.27,13.79,5.387,436
2024-07-24T00:00:00.000Z,11.05,38.03,22.14,17.7,24.6,5.702,574
2024-07-25T00:00:00.000Z,2.29,35.4,7.18,6.22,8.51,6.02,572
2024-07-26T00:00:00.000Z,2,22.95,6.99,5.57,9.75,3.067,578
2024-07-27T00:00:00.000Z,3,24,11.98,9.55,20.74,6.217,577
2024-07-28T00:00:00.000Z,3.08,28.02,18.66,14.34,22.13,5.734,576
2024-07-29T00:00:00.000Z,3.4,34.22,9.75,7.63,17.2,6.349,572
2024-07-30T00:00:00.000Z,5.5,31.98,20.54,11.9,25.4,7.125,550
2024-07-31T00:00:00.000Z,6.72,64.4,21.21,14.05,50.13,17.881,552
2024-08-01T00:00:00.000Z,1.17,34.2,16.25,6.68,21.45,8.475,551
2024-08-02T00:00:00.000Z,2.85,26.4,8.82,6.93,12.3,5.074,560
2024-08-03T00:00:00.000Z,2.1,16.02,6.84,4.53,10.8,3.604,562
2024-08-04T00:00:00.000Z,3.58,19.82,8.74,7.06,13.02,3.381,548
2024-08-05T00:00:00.000Z,2.54,24.7,7.72,5.53,9.02,4.55,543
2024-08-06T00:00:00.000Z,3.33,16.02,8.77,7.45,10.75,2.564,548
2024-08-07T00:00:00.000Z,4.57,23.6,8.43,6.1,11.38,4.89,547
2024-08-08T00:00:00.000Z,3.4,12.43,7.1,5.12,9.24,2.301,549
2024-08-09T00:00:00.000Z,7.28,22.55,15.27,11.27,19.73,4.398,527
2024-08-10T00:00:00.000Z,12.73,29.65,21.4,19,23.9,3.701,527
2024-08-11T00:00:00.000Z,0.4,14.55,2.63,1.32,5.82,3.182,560
2024-08-12T00:00:00.000Z,3.1,32.29,6.35,5.32,18.71,7.574,536
2024-08-13T00:00:00.000Z,3.88,40.92,9.49,6.35,13.7,7.675,542
2024-08-14T00:00:00.000Z,7.95,26.3,17.77,12.43,21.38,4.867,520
2024-08-15T00:00:00.000Z,4.15,39.79,10.9,8.07,16.85,7.882,450
2024-08-16T00:00:00.000Z,2.38,24.9,9,7.1,14.77,5.63,446
2024-08-17T00:00:00.000Z,5.25,38.04,10.16,8.4,14.27,8.712,522
2024-08-18T00:00:00.000Z,8.02,37.65,17.67,14.86,22.48,6.368,457
2024-08-19T00:00:00.000Z,2.52,25.08,8.65,7.05,15.02,5.669,503
2024-08-20T00:00:00.000Z,1.42,28.38,7.47,5.09,11.12,3.979,513
2024-08-21T00:00:00.000Z,0.7,36.1,8.1,3.95,10.82,5.244,533
2024-08-22T00:00:00.000Z,5.07,24.88,11.45,9.18,16.89,4.5,538
2024-08-23T00:00:00.000Z,3.9,26.73,10.88,8.8,13.58,3.772,541
2024-08-24T00:00:00.000Z,9.07,32.04,13.5,11.88,16.1,4.32,547
2024-08-25T00:00:00.000Z,5.07,16.75,10.15,8.44,11.94,2.537,532
2024-08-26T00:00:00.000Z,2.1,27.5,6.47,4.12,12.13,5.19,528
2024-08-27T00:00:00.000Z,0.5,23.65,2.92,1.9,4.43,5.22,534
2024-08-28T00:00:00.000Z,2.04,45.7,8.91,5.43,14.11,8.262,552
2024-08-29T00:00:00.000Z,0.3,13.85,2.38,1.84,3.12,1.455,548
2024-08-30T00:00:00.000Z,2.02,31.08,12.01,5.65,20.97,8.387,540
2024-08-31T00:00:00.000Z,4.2,30.45,10.1,6.5,16,6.621,495
2024-09-01T00:00:00.000Z,2.38,20.77,5.67,4.2,13.2,5.536,532
2024-09-02T00:00:00.000Z,1.25,28.67,7.88,4.07,17.8,7.848,531
2024-09-03T00:00:00.000Z,1.58,31.27,7.62,4.09,13.2,6.339,542
2024-09-04T00:00:00.000Z,10.75,31.3,19.84,15.44,23.5,4.908,540
2024-09-05T00:00:00.000Z,10.73,31.75,23.73,20.64,25.95,4.609,540
2024-09-06T00:00:00.000Z,9.3,39.92,26.16,22.33,29,6.517,534
2024-09-07T00:00:00.000Z,3.28,19.3,9.52,8.05,10.88,2.452,461
